observation_id,asset_key,observation_status,observed_location_code,intended_location_code,source_kind,source_ref,raw_asset_id,raw_serial_number,raw_name,raw_qty,unit_index
OBS-937B234D2694,AID:22VN00000027,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=28,22VN00000027,HRQCZH3,Laptop Dell Latitude 5420,1,1
OBS-07008902084A,AID:22VN00000028,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=29,22VN00000028,GN8VKG3,Laptop Dell Latitude 3520,1,1
OBS-5FB23B727AC9,AID:22VN00000030,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=30,22VN00000030,PC133K78,Laptop Lenovo Thinkpad X280,1,1
OBS-362A34AD50CD,AID:22VN00000031,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=31,22VN00000031,4DBCZH3,Laptop Dell Latitude 5420,1,1
OBS-C07E8951797D,AID:22VN00000032,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=32,22VN00000032,6GV7R93,Laptop Dell Latitude 3420,1,1
OBS-FCBD39EEE06E,AID:22VN00000033,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=33,22VN00000033,9P8VKG3,Laptop Dell Latitude 3520,1,1
OBS-D64BBFABDDEE,AID:22VN00000034,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=34,22VN00000034,DGBJGL3,Laptop Dell Latitude 3520,1,1
OBS-0BD75B751C78,AID:22VN00000035,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=35,22VN00000035,4CBCZH3,Laptop Dell Latitude 5420,1,1
OBS-9E0A593FF6C0,AID:22VN00000037,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=36,22VN00000037,6Q7JGL3,Laptop Dell Latitude 3520,1,1
OBS-91EBAA3A66EC,AID:22VN00000038,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=37,22VN00000038,4TS3SQ3,Laptop Dell Latitude 5430,1,1
OBS-46B7C90D1D3B,AID:22VN00000039,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=38,22VN00000039,HGBJGL3,Laptop Dell Latitude 3520,1,1
OBS-396192607BCE,AID:22VN00000041,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=39,22VN00000041,GB23SQ3,Laptop Dell Latitude 5430,1,1
OBS-919A0C8BD4E1,AID:22VN00000042,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=40,22VN00000042,J94JGL3,Laptop Dell Latitude 3520,1,1
OBS-4D9F6D3BBE51,AID:22VN00000043,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=41,22VN00000043,8F6JGL3,Laptop Dell Latitude 3520,1,1
OBS-1D5E566B7834,AID:22VN00000044,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=42,22VN00000044,BGBJGL3,Laptop Dell Latitude 3520,1,1
OBS-FD09F6545557,AID:22VN00000045,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=43,22VN00000045,8DBRMV2,Laptop Dell Latitude 7490,1,1
OBS-4909DCBD63E7,AID:22VN00000045,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=44,22VN00000045,8DBRMV2,Laptop Dell Latitude 7490,1,1
OBS-F963436325D8,AID:22VN00000046,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=45,22VN00000046,5CD108K0PN,Laptop HP Pavilion 15-eg0xxx,1,1
OBS-F807A8198A10,AID:22VN00000047,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=46,22VN00000047,1BXCZH3,Laptop Dell Latitude 5420,1,1
OBS-C343D11EF4BC,AID:22VN00000049,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=47,22VN00000049,6R4JGL3,Laptop Dell Latitude 3520,1,1
OBS-3F3AB8590062,AID:22VN00000049,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=48,22VN00000049,6R4JGL3,Laptop Dell Latitude 3520,1,1
OBS-087C706726FE,AID:22VN00000050,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=49,22VN00000050,9NN2SQ3,Laptop Dell Latitude 5430,1,1
OBS-4C0F6B981C60,AID:22VN00000051,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=50,22VN00000051,66XN2F3,Laptop Dell Latitude 5420,1,1
OBS-10B2494F88E9,AID:22VN00000052,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=51,22VN00000052,2NS0HW3,Laptop Dell Latitude 5430,1,1
OBS-78821AB5E13C,AID:22VN00000053,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=52,22VN00000053,4BH2SQ3,Laptop Dell Latitude 5430,1,1
OBS-4D53C6E00C18,AID:22VN00000054,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=53,22VN00000054,DQ9VKG3,Laptop Dell Latitude 3520,1,1
OBS-04DCE13C3DB5,AID:22VN00000055,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=54,22VN00000055,FR8VKG3,Laptop Dell Latitude 3520,1,1
OBS-FBCF0C6EB525,AID:22VN00000056,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=55,22VN00000056,CR8VKG3,Laptop Dell Latitude 3520,1,1
OBS-8F98A294E718,AID:22VN00000057,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=56,22VN00000057,2R9VKG3,Laptop Dell Latitude 3520,1,1
OBS-148B8F1022CA,AID:22VN00000058,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=57,22VN00000058,C3KCZH3,Laptop Dell Latitude 5420,1,1
OBS-CCA191CA2404,AID:22VN00000059,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=58,22VN00000059,DGGDZH3,Laptop Dell Latitude 5420,1,1
OBS-B37A4A7EADFA,AID:22VN00000061,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=59,22VN00000061,3KZCKG3,Laptop Dell Latitude 3520,1,1
OBS-40B497703428,AID:22VN00000062,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=60,22VN00000062,71GCGG3,Laptop Dell Latitude 3520,1,1
OBS-D61AC59F7EDF,AID:22VN00000063,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=61,22VN00000063,9JYF7S3,Laptop Dell Latitude 3520,1,1
OBS-6500D94D0153,AID:22VN00000064,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=62,22VN00000064,B8972T3,Laptop Dell Latitude 5430,1,1
OBS-E8D9E5ECF83E,AID:22VN00000066,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=63,22VN00000066,JWZF7S3,Laptop Dell Latitude 3520,1,1
OBS-59B14DD6C43B,AID:22VN00000067,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=64,22VN00000067,5CD250F9YL,Laptop HP ProBook 440 G9,1,1
OBS-67EFE39AC670,AID:22VN00000068,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=65,22VN00000068,6SYF7S3,Laptop Dell Latitude 3520,1,1
OBS-1793A094F75A,AID:22VN00000069,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=66,22VN00000069,3DYF7S3,Laptop Dell Latitude 3520,1,1
OBS-AB4E277CF4E1,AID:22VN00000070,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=67,22VN00000070,H3NVHW3,Laptop Dell Latitude 5430,1,1
OBS-D8E784D3A93B,AID:22VN00000071,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=68,22VN00000071,BJ972T3,Laptop Dell Latitude 5430,1,1
OBS-00FD3D363AF3,AID:22VN00000072,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=69,22VN00000072,1KHVHW3,Laptop Dell Latitude 5430,1,1
OBS-0A416D3477AC,AID:22VN00000073,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=70,22VN00000073,7X82HW3,Laptop Dell Latitude 5430,1,1
OBS-C132927B82C0,AID:22VN00000074,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=71,22VN00000074,PC0VT5R5,Laptop Lenovo Thinkpad X280,1,1
OBS-9081DBE09DC0,AID:22VN00000075,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=72,22VN00000075,61N8RQ3,Laptop Dell Latitude 5430,1,1
OBS-77FA8110ACA8,AID:22VN00000076,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=73,22VN00000076,CXJ8VV3,Laptop Dell Latitude 5430,1,1
OBS-C3EED88D67CE,AID:22VN00000077,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=74,22VN00000077,6MS0HW3,Laptop Dell Latitude 5430,1,1
OBS-6E92FEAD3DDF,AID:22VN00000078,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=75,22VN00000078,9R2B9T3,Laptop Dell G15 5520,1,1
OBS-0030B0C7C375,AID:22VN00000080,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=76,22VN00000080,FLQ85R3,Laptop Dell G15 5520,1,1
OBS-4DFF66B5B3FF,AID:22VN00000081,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=77,22VN00000081,F598VV3,Laptop Dell Latitude 5430,1,1
OBS-0F53D3F51423,AID:22VN00000081,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=78,22VN00000081,F598VV3,Laptop Dell Latitude 5430,1,1
OBS-296AE74094F0,AID:22VN00000082,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=79,22VN00000082,DL0G7S3,Laptop Dell Latitude 3520,1,1
OBS-A339CC5C15BB,AID:22VN00000083,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=80,22VN00000083,5YSSKS3,Laptop Dell Latitude 3520,1,1
OBS-29063B5F02C1,AID:22VN00000084,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=81,22VN00000084,BXSSKS3,Laptop Dell Latitude 3520,1,1
OBS-C7B135B7624B,AID:22VN00000086,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=82,22VN00000086,4084RV3,Laptop Dell Latitude 5430,1,1
OBS-2EC0E5EEE5D5,AID:22VN00000087,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=83,22VN00000087,2XSSKS3,Laptop Dell Latitude 3520,1,1
OBS-D0F650B5A79E,AID:22VN00000087,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=84,22VN00000087,2XSSKS3,Laptop Dell Latitude 3520,1,1
OBS-9CA1E3B399A5,AID:22VN00000091,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=85,22VN00000091,PC0VT5RC,Laptop Lenovo Thinkpad X280,1,1
OBS-808E41732141,AID:22VN00000092,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=86,22VN00000092,1GHVHW3,Laptop Dell Latitude 5430,1,1
OBS-CB7CDB067F53,AID:22VN00000094,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=87,22VN00000094,9ZHQRV3,Laptop Dell Latitude 5430,1,1
OBS-F3A97774A04C,AID:22VN00000095,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=88,22VN00000095,PC0VSNY2,Laptop Lenovo Thinkpad X280,1,1
OBS-FA41275B610A,AID:22VN00000097,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=89,22VN00000097,B1K8VV3,Laptop Dell Latitude 5430,1,1
OBS-21DDB2DBF11E,AID:22VN00000098,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=90,22VN00000098,F650FX3,Laptop Dell Latitude 3420,1,1
OBS-4B0234B1DEFE,AID:22VN00000099,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=91,22VN00000099,2R20FX3,Laptop Dell Latitude 3420,1,1
OBS-8C7EBC3150F2,AID:22VN00000100,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=92,22VN00000100,JJNZDX3,Laptop Dell Latitude 3420,1,1
OBS-9DEF7C26DB18,AID:22VN00000101,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=93,22VN00000101,2Q20FX3,Laptop Dell Latitude 3420,1,1
OBS-7BE0381D08A1,AID:22VN00000102,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=94,22VN00000102,CY40FX3,Laptop Dell Latitude 3420,1,1
OBS-845300113736,AID:22VN00000103,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=95,22VN00000103,69LXDX3,Laptop Dell Latitude 3420,1,1
OBS-1B6E5435BA40,AID:22VN00000104,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=96,22VN00000104,29XCZH3,Laptop Dell Latitude 5420,1,1
OBS-3A71CDA2CDED,AID:22VN00000105,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=97,22VN00000105,5CG3401CPM,Laptop HP Elite x360 1040,1,1
OBS-4146FE00B78E,AID:22VN00000106,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=98,22VN00000106,5CG3404MX5,Laptop HP Elite x360 1040,1,1
OBS-B971E1F4D144,AID:22VN00110009,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=99,22VN00110009,5CG11088PT,Laptop HP 14s-cf2xxx,1,1
OBS-420F2B24EC42,AID:22VN00110009,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=100,22VN00110009,5CG11088PT,Laptop HP 14s-cf2xxx,1,1
OBS-D2E66C2B9C60,AID:22VN00000006,IN_USE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=101,22VN00000006,5R4JGL3,Laptop Dell Latitude 3520,1,1
OBS-A200506C3D26,AID:22VN00000029,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=102,22VN00000029,,Office Asset,1,1
OBS-FEADEE6E573C,AID:22VN00000036,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=103,22VN00000036,,Office Asset,1,1
OBS-3B46EAA5D200,AID:22VN00000048,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=104,22VN00000048,,Office Asset,1,1
OBS-ACBB458E66AB,AID:22VN00000060,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=105,22VN00000060,,Office Asset,1,1
OBS-15781FDDA16F,AID:22VN00000065,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=106,22VN00000065,,Office Asset,1,1
OBS-D7A6E0E8061E,AID:22VN00000079,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=107,22VN00000079,,Office Asset,1,1
OBS-88975C7CE222,AID:22VN00110003,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=108,22VN00110003,,Office Asset,1,1
OBS-4E7BE47A5BC8,AID:22VN00000089,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=109,22VN00000089,,Office Asset,1,1
OBS-68A6D78BC5C6,AID:22VN00000093,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=110,22VN00000093,,Office Asset,1,1
OBS-9FFE3B8699A1,AID:22VN00000096,AVAILABLE,HCM,,OFFICE_ASSET,Audit 2026 device/Office assets.xlsx#Asset!row=111,22VN00000096,,Office Asset,1,1
OBS-FA9F24AA4D2F,SN:8CC3161T0J,IN_USE,A001,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=2,,8CC3161T0J,Mini Pc,1,1
OBS-E20B8B32FD56,OBS:BBA8660547,IN_USE,A001,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=3,,,Keyboard,1,1
OBS-307CD86C716F,OBS:6FD56E4AAD,IN_USE,A001,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=4,,,Mouse,1,1
OBS-A8C87FCC8970,SN:20201130040,IN_USE,A001,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=5,,20201130040,Cash Drawer,1,1
OBS-A92ACA0AF5EF,SN:VFD220U13B20120035,IN_USE,A001,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=6,,VFD220U13B20120035,Pole Display,1,1
OBS-50FAE0AFD284,SN:G21M82792,IN_USE,A001,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=7,,G21M82792,Scanning gun,1,1
OBS-5621BCB3371B,SN:1CR82307C4,IN_USE,A001,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=8,,1CR82307C4,Monitor,1,1
OBS-5C9523E688A0,SN:X7B9022774,IN_USE,A001,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=9,,X7B9022774,Bill Printer,1,1
OBS-F4F6C7C0C881,SN:PSZ27181AHK,IN_USE,A001,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=10,,PSZ27181AHK,"Switch (Internal Switch-POS, TF, Wifi)",1,1
OBS-56AEAF862862,SN:AC8BA9548380,IN_USE,A001,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=11,,AC8BA9548380,Access Point,1,1
OBS-540C208DF4E1,SN:FGT40FTK2309D2D4,IN_USE,A001,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=12,,FGT40FTK2309D2D4,Firewall,1,1
OBS-025ED9DF9553,SN:CNB3Q9MLY6,IN_USE,A001,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=13,,CNB3Q9MLY6,Printer,1,1
OBS-CC4102D36A00,SN:S24165523020818,IN_USE,A001,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=14,,S24165523020818,PDT,1,1
OBS-E1F2D97641D0,SN:F7N4GGJ73G,IN_USE,A001,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=15,,F7N4GGJ73G,Ipad,1,1
OBS-AF41ADE66245,SN:2530022102301145,IN_USE,A001,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A001.xlsx#A001!row=16,,2530022102301145,PDT's Printer,1,1
OBS-6F4B749E583A,SN:8CC3213L46,IN_USE,A002,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=2,,8CC3213L46,Mini Pc,1,1
OBS-4F3ED35FEE30,SN:20201130017,IN_USE,A002,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=3,,20201130017,Cash Drawer,1,1
OBS-E99BF796A7D5,SN:211130000023,IN_USE,A002,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=4,,211130000023,Pole Display,1,1
OBS-BCEA18C401FA,SN:G23D05251,IN_USE,A002,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=5,,G23D05251,Scanning gun,1,1
OBS-B13CFE421A2F,SN:1CR82307CJ,IN_USE,A002,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=6,,1CR82307CJ,Monitor,1,1
OBS-D9F02454E35E,SN:X7BA004104,IN_USE,A002,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=7,,X7BA004104,Bill Printer,1,1
OBS-F8F96CC82CC4,SN:PSZ27181D30,IN_USE,A002,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=8,,PSZ27181D30,"Switch (Internal Switch-POS, TF, Wifi)",1,1
OBS-57A003198D30,SN:9C05D679853C,IN_USE,A002,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=9,,9C05D679853C,Access Point,1,1
OBS-19F1CA46C722,SN:FGT40FTK24007310,IN_USE,A002,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=10,,FGT40FTK24007310,Firewall,1,1
OBS-280BBEC105A4,SN:ZAU82MM037794,IN_USE,A002,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=11,,ZAU82MM037794,Access Point,1,1
OBS-259ED0AA9EFD,SN:CNB3R38327,IN_USE,A002,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=12,,CNB3R38327,Printer,1,1
OBS-F939BF57B0E9,SN:SK5QKJH956L,IN_USE,A002,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=13,,SK5QKJH956L,IPad,1,1
OBS-BB9C5BBAE4B9,SN:24161523020360,IN_USE,A002,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=14,,24161523020360,PDT,1,1
OBS-7FA41CF055CE,SN:234123052300546,IN_USE,A002,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A002.xlsx#A002!row=15,,234123052300546,PDT's Printer,1,1
OBS-394EFCBA059D,SN:4CE234DC69,AVAILABLE,DSV,A003,STORE_AUDIT,Audit 2026 device/Data store/Audit/A003.xlsx#A003 ASICS GOLD COAST!row=2,,4CE234DC69,Mini Pc,1,1
OBS-0D708CBE05C9,OBS:211A5CB99C,IN_USE,A003,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A003.xlsx#A003 ASICS GOLD COAST!row=3,,,Keyboard,1,1
OBS-4457B2E64A89,OBS:1858B49488,IN_USE,A003,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A003.xlsx#A003 ASICS GOLD COAST!row=4,,,Mouse,1,1
OBS-8E4ECE69EF74,SN:MK410211201036,IN_USE,A003,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A003.xlsx#A003 ASICS GOLD COAST!row=5,,MK410211201036,Cash Drawer,1,1
OBS-F46328DF2301,SN:211130000033,IN_USE,A003,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A003.xlsx#A003 ASICS GOLD COAST!row=6,,211130000033,Pole Display,1,1
OBS-CDD2BCEFD647,SN:G00LH223008,IN_USE,A003,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A003.xlsx#A003 ASICS GOLD COAST!row=7,,G00LH223008,Scanning gun,1,1
OBS-8DD53B5C582D,SN:3CQ7490XG4,IN_USE,A003,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A003.xlsx#A003 ASICS GOLD COAST!row=8,,3CQ7490XG4,Monitor,1,1
OBS-3DE4633C6CA2,SN:X7BA007405,IN_USE,A003,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A003.xlsx#A003 ASICS GOLD COAST!row=9,,X7BA007405,Bill Printer,1,1
OBS-A0517BE850CF,SN:PSZ27111C7N,IN_USE,A003,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A003.xlsx#A003 ASICS GOLD COAST!row=10,,PSZ27111C7N,"Switch (Internal Switch-POS, TF, Wifi)",1,1
OBS-90D8679F2CC3,SN:8C30664CA1F4,IN_USE,A003,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A003.xlsx#A003 ASICS GOLD COAST!row=11,,8C30664CA1F4,Access Point,1,1
OBS-24E17BC13BE2,SN:FGT40FTK25088855,IN_USE,A003,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A003.xlsx#A003 ASICS GOLD COAST!row=12,,FGT40FTK25088855,Firewall,1,1
OBS-92A18B99AD0F,SN:NMYA744308,IN_USE,A003,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A003.xlsx#A003 ASICS GOLD COAST!row=13,,NMYA744308,Printer,1,1
OBS-0236F10219CA,SN:S22182523023415,AVAILABLE,DSV,A003,STORE_AUDIT,Audit 2026 device/Data store/Audit/A003.xlsx#A003 ASICS GOLD COAST!row=14,,S22182523023415,PDT,1,1
OBS-00571F0DBCD0,SN:F36H6L0DM0,IN_USE,A003,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A003.xlsx#A003 ASICS GOLD COAST!row=15,,F36H6L0DM0,Ipad,1,1
OBS-EF831A18FF5B,SN:XXZTN261200010,IN_USE,A003,,STORE_AUDIT,Audit 2026 device/Data store/Audit/A003.xlsx#A003 ASICS GOLD COAST!row=16,,XXZTN261200010,PDT's Printer,1,1
OBS-F64F936E9075,SN:8CC3500VNJ8CC3500VSH,IN_USE,V003,,STORE_AUDIT,Audit 2026 device/Data store/Audit/V003.xlsx#V003!row=2,,8CC3500VNJ8CC3500VSH,Mini Pc,2,1
OBS-E08B5B43EA13,OBS:5C3EFEBBED,IN_USE,V003,,STORE_AUDIT,Audit 2026 device/Data store/Audit/V003.xlsx#V003!row=2,,,Mini Pc,2,2
OBS-A6FF7C5E7717,SN:1C6A1B99A032,IN_USE,V003,,STORE_AUDIT,Audit 2026 device/Data store/Audit/V003.xlsx#V003!row=3,,1C6A1B99A032,Switch,1,1
OBS-ACD81FF41943,SN:KWC29190Y0L,IN_USE,V003,,STORE_AUDIT,Audit 2026 device/Data store/Audit/V003.xlsx#V003!row=4,,KWC29190Y0L,Switch,1,1
OBS-855133D174FD,SN:1C6A1B1F094D1C6A1B1EFD411C6A1B1EFB0D,IN_USE,V003,,STORE_AUDIT,Audit 2026 device/Data store/Audit/V003.xlsx#V003!row=5,,1C6A1B1F094D1C6A1B1EFD411C6A1B1EFB0D,Access Point,3,1
